day_period;currency_code;currency_name;currency_rate;source
2022-01-06;NZD;NZD;0.6754417383;ECB
2022-01-06;PHP;PHP;0.0195278118;ECB
2022-01-06;PLN;PLN;0.2480598062;ECB
2022-01-06;RON;RON;0.2288864165;ECB
2022-01-06;RUB;RUB;0.0130795942;ECB
2022-01-06;SEK;SEK;0.1095724592;ECB
2022-01-06;SGD;SGD;0.7353132311;ECB
2022-01-06;THB;THB;0.0298061219;ECB
2022-01-06;TRX;Tron;14.062324220947;YAHOO
2022-01-06;TRY;TRY;0.0727634016;ECB
2022-01-06;UGX;Ugandan Shilling;0.000282414732;XE
2022-01-06;USD;USD;1.0;ECB
2022-01-06;UST;USDT;1.0;CUST
2022-01-06;VND;Vietnamese Dong;0.00004385004;XE
2022-01-06;XBT;Bitcoin;42876.130857951379;XE
2022-01-06;ZAR;ZAR;0.0635917092;ECB
2022-01-07;AUD;AUD;0.7148823083;ECB
2022-01-07;BGN;BGN;0.5776664281;ECB
2022-01-07;BRL;BRL;0.1755901963;ECB
2022-01-07;CAD;CAD;0.7860025045;ECB
2022-01-07;CHF;CHF;1.0840529649;ECB
2022-01-07;CNY;CNY;0.1567860117;ECB
2022-01-07;CZK;CZK;0.0462293875;ECB
2022-01-07;DKK;DKK;0.1518956709;ECB
2022-01-07;EUR;EUR;1.1298;ECB
2022-01-07;GBP;GBP;1.3541891406;ECB
2022-01-07;HKD;HKD;0.128192618;ECB
2022-01-07;HRK;HRK;0.1502113968;ECB
2022-01-07;HUF;HUF;0.0031498829;ECB
2022-01-07;IDR;IDR;0.0000697906;ECB
2022-01-07;ILS;ILS;0.3215596983;ECB
2022-01-07;INR;INR;0.0134535235;ECB
2022-01-07;ISK;ISK;0.0077383562;ECB
2022-01-07;JPY;JPY;0.008631016;ECB
2022-01-07;KRW;KRW;0.0008307597;ECB
2022-01-07;LAK;Lao Kip;0.000088826955;XE
2022-01-07;MXN;MXN;0.0488860235;ECB
2022-01-07;MYR;MYR;0.2375875339;ECB
2022-01-07;NGN;Nigerian Naira;0.002418164492;XE
2022-01-07;NOK;NOK;0.112655552;ECB
2022-01-07;NZD;NZD;0.6745880105;ECB
2022-01-07;PHP;PHP;0.0194638735;ECB
2022-01-07;PLN;PLN;0.2483295235;ECB
2022-01-07;RON;RON;0.2284685851;ECB
2022-01-07;RUB;RUB;0.0132453281;ECB
2022-01-07;SEK;SEK;0.1098610449;ECB
2022-01-07;SGD;SGD;0.7357384736;ECB
2022-01-07;THB;THB;0.0296737931;ECB
2022-01-07;TRX;Tron;14.678683615653;YAHOO
2022-01-07;TRY;TRY;0.071867486;ECB
2022-01-07;UGX;Ugandan Shilling;0.000282182568;XE
2022-01-07;USD;USD;1.0;ECB
2022-01-07;UST;USDT;1.0;CUST
2022-01-07;VND;Vietnamese Dong;0.000044119007;XE
2022-01-07;XBT;Bitcoin;41672.396621202082;XE
2022-01-07;ZAR;ZAR;0.0639385176;ECB
2022-01-08;AUD;AUD;0.7148823083;ECB
2022-01-08;BGN;BGN;0.5776664281;ECB
2022-01-08;BRL;BRL;0.1755901963;ECB
2022-01-08;CAD;CAD;0.7860025045;ECB
2022-01-08;CHF;CHF;1.0840529649;ECB
2022-01-08;CNY;CNY;0.1567860117;ECB
2022-01-08;CZK;CZK;0.0462293875;ECB
2022-01-08;DKK;DKK;0.1518956709;ECB
2022-01-08;EUR;EUR;1.1298;ECB
2022-01-08;GBP;GBP;1.3541891406;ECB
2022-01-08;HKD;HKD;0.128192618;ECB
2022-01-08;HRK;HRK;0.1502113968;ECB
2022-01-08;HUF;HUF;0.0031498829;ECB
2022-01-08;IDR;IDR;0.0000697906;ECB
2022-01-08;ILS;ILS;0.3215596983;ECB
2022-01-08;INR;INR;0.0134535235;ECB
2022-01-08;ISK;ISK;0.0077383562;ECB
2022-01-08;JPY;JPY;0.008631016;ECB
2022-01-08;KRW;KRW;0.0008307597;ECB
2022-01-08;LAK;Lao Kip;0.000088869095;XE
2022-01-08;MXN;MXN;0.0488860235;ECB
2022-01-08;MYR;MYR;0.2375875339;ECB
2022-01-08;NGN;Nigerian Naira;0.002416087335;XE
2022-01-08;NOK;NOK;0.112655552;ECB
2022-01-08;NZD;NZD;0.6745880105;ECB
2022-01-08;PHP;PHP;0.0194638735;ECB
2022-01-08;PLN;PLN;0.2483295235;ECB
2022-01-08;RON;RON;0.2284685851;ECB
2022-01-08;RUB;RUB;0.0132453281;ECB
2022-01-08;SEK;SEK;0.1098610449;ECB
2022-01-08;SGD;SGD;0.7357384736;ECB
2022-01-08;THB;THB;0.0296737931;ECB
2022-01-08;TRX;Tron;15.215605124616;YAHOO
2022-01-08;TRY;TRY;0.071867486;ECB
2022-01-08;UGX;Ugandan Shilling;0.000282356751;XE
2022-01-08;USD;USD;1.0;ECB
2022-01-08;UST;USDT;1.0;CUST
2022-01-08;VND;Vietnamese Dong;0.000044072032;XE
2022-01-08;XBT;Bitcoin;41513.06831390522;XE
2022-01-08;ZAR;ZAR;0.0639385176;ECB
2022-01-09;AUD;AUD;0.7148823083;ECB
2022-01-09;BGN;BGN;0.5776664281;ECB
2022-01-09;BRL;BRL;0.1755901963;ECB
2022-01-09;CAD;CAD;0.7860025045;ECB
2022-01-09;CHF;CHF;1.0840529649;ECB
2022-01-09;CNY;CNY;0.1567860117;ECB
2022-01-09;CZK;CZK;0.0462293875;ECB
2022-01-09;DKK;DKK;0.1518956709;ECB
2022-01-09;EUR;EUR;1.1298;ECB
2022-01-09;GBP;GBP;1.3541891406;ECB
2022-01-09;HKD;HKD;0.128192618;ECB
2022-01-09;HRK;HRK;0.1502113968;ECB
2022-01-09;HUF;HUF;0.0031498829;ECB
2022-01-09;IDR;IDR;0.0000697906;ECB
2022-01-09;ILS;ILS;0.3215596983;ECB
2022-01-09;INR;INR;0.0134535235;ECB
2022-01-09;ISK;ISK;0.0077383562;ECB
2022-01-09;JPY;JPY;0.008631016;ECB
2022-01-09;KRW;KRW;0.0008307597;ECB
2022-01-09;LAK;Lao Kip;0.000088885515;XE
2022-01-09;MXN;MXN;0.0488860235;ECB
2022-01-09;MYR;MYR;0.2375875339;ECB
2022-01-09;NGN;Nigerian Naira;0.002415858868;XE
2022-01-09;NOK;NOK;0.112655552;ECB
2022-01-09;NZD;NZD;0.6745880105;ECB
2022-01-09;PHP;PHP;0.0194638735;ECB
2022-01-09;PLN;PLN;0.2483295235;ECB
2022-01-09;RON;RON;0.2284685851;ECB
2022-01-09;RUB;RUB;0.0132453281;ECB
2022-01-09;SEK;SEK;0.1098610449;ECB
2022-01-09;SGD;SGD;0.7357384736;ECB
2022-01-09;THB;THB;0.0296737931;ECB
2022-01-09;TRX;Tron;15.090467351774;YAHOO
2022-01-09;TRY;TRY;0.071867486;ECB
2022-01-09;UGX;Ugandan Shilling;0.00028233193;XE
2022-01-09;USD;USD;1.0;ECB
2022-01-09;UST;USDT;1.0;CUST
2022-01-09;VND;Vietnamese Dong;0.000044006927;XE
2022-01-09;XBT;Bitcoin;41971.13225523485;XE
2022-01-09;ZAR;ZAR;0.0639385176;ECB
2022-01-10;AUD;AUD;0.7175098263;ECB
2022-01-10;BGN;BGN;0.5786890275;ECB
2022-01-10;BRL;BRL;0.1769294502;ECB
2022-01-10;CAD;CAD;0.7899769666;ECB
2022-01-10;CHF;CHF;1.083476929;ECB
2022-01-10;CNY;CNY;0.1569154836;ECB
2022-01-10;CZK;CZK;0.0464671347;ECB
2022-01-10;DKK;DKK;0.1521625146;ECB
2022-01-10;EUR;EUR;1.1318;ECB
2022-01-10;GBP;GBP;1.3571068851;ECB
2022-01-10;HKD;HKD;0.1282740018;ECB
2022-01-10;HRK;HRK;0.1503493717;ECB
2022-01-10;HUF;HUF;0.0031579241;ECB
2022-01-10;IDR;IDR;0.0000699423;ECB
2022-01-10;ILS;ILS;0.3205959833;ECB
2022-01-10;INR;INR;0.0135059666;ECB
2022-01-10;ISK;ISK;0.0077414501;ECB
2022-01-10;JPY;JPY;0.0086761211;ECB
2022-01-10;KRW;KRW;0.0008348578;ECB
2022-01-10;LAK;Lao Kip;0.000089009275;XE
2022-01-10;MXN;MXN;0.0490812977;ECB
2022-01-10;MYR;MYR;0.2380932346;ECB
2022-01-10;NGN;Nigerian Naira;0.002417574516;XE
2022-01-10;NOK;NOK;0.1128943772;ECB
2022-01-10;NZD;NZD;0.675580493;ECB
2022-01-10;PHP;PHP;0.0194664694;ECB
2022-01-10;PLN;PLN;0.2496580933;ECB
2022-01-10;RON;RON;0.2288822828;ECB
2022-01-10;RUB;RUB;0.0133180361;ECB
2022-01-10;SEK;SEK;0.1098429706;ECB
2022-01-10;SGD;SGD;0.7376173097;ECB
2022-01-10;THB;THB;0.0297263224;ECB
2022-01-10;TRX;Tron;15.73192794777;YAHOO
2022-01-10;TRY;TRY;0.0720052423;ECB
2022-01-10;UGX;Ugandan Shilling;0.00028305829;XE
2022-01-10;USD;USD;1.0;ECB
2022-01-10;UST;USDT;1.0;CUST
2022-01-10;VND;Vietnamese Dong;0.000044156249;XE
2022-01-10;XBT;Bitcoin;41488.955640008629;XE
2022-01-10;ZAR;ZAR;0.0639438641;ECB
2022-01-11;AUD;AUD;0.7172867628;ECB
2022-01-11;BGN;BGN;0.579609367;ECB
2022-01-11;BRL;BRL;0.1774299577;ECB
2022-01-11;CAD;CAD;0.7911228976;ECB
2022-01-11;CHF;CHF;1.0794134451;ECB
2022-01-11;CNY;CNY;0.1568887966;ECB
2022-01-11;CZK;CZK;0.0464361789;ECB
2022-01-11;DKK;DKK;0.1523574001;ECB
2022-01-11;EUR;EUR;1.1336;ECB
2022-01-11;GBP;GBP;1.3580113807;ECB
2022-01-11;HKD;HKD;0.1282585083;ECB
2022-01-11;HRK;HRK;0.1506725504;ECB
2022-01-11;HUF;HUF;0.0031713526;ECB
2022-01-11;IDR;IDR;0.000069883;ECB
2022-01-11;ILS;ILS;0.3194139194;ECB
2022-01-11;INR;INR;0.0135358295;ECB
2022-01-11;ISK;ISK;0.0077115646;ECB
2022-01-11;JPY;JPY;0.0086567392;ECB
2022-01-11;KRW;KRW;0.0008379347;ECB
2022-01-11;LAK;Lao Kip;0.000088824217;XE
2022-01-11;MXN;MXN;0.0490973979;ECB
2022-01-11;MYR;MYR;0.2385772914;ECB
2022-01-11;NGN;Nigerian Naira;0.002417910234;XE
2022-01-11;NOK;NOK;0.1131732641;ECB
2022-01-11;NZD;NZD;0.6758883854;ECB
2022-01-11;PHP;PHP;0.0195519067;ECB
2022-01-11;PLN;PLN;0.2494828117;ECB
2022-01-11;RON;RON;0.2292416582;ECB
2022-01-11;RUB;RUB;0.0133574811;ECB
2022-01-11;SEK;SEK;0.1099781712;ECB
2022-01-11;SGD;SGD;0.7388867162;ECB
2022-01-11;THB;THB;0.0299403095;ECB
2022-01-11;TRX;Tron;15.400252564142;YAHOO
2022-01-11;TRY;TRY;0.0722222222;ECB
2022-01-11;UGX;Ugandan Shilling;0.000283689537;XE
2022-01-11;USD;USD;1.0;ECB
2022-01-11;UST;USDT;1.0;CUST
2022-01-11;VND;Vietnamese Dong;0.000044252135;XE
2022-01-11;XBT;Bitcoin;42446.443200292029;XE
2022-01-11;ZAR;ZAR;0.0640112031;ECB
2022-01-12;AUD;AUD;0.721355158;ECB
2022-01-12;BGN;BGN;0.5813477861;ECB
2022-01-12;BRL;BRL;0.1791736267;ECB
2022-01-12;CAD;CAD;0.7972792932;ECB
2022-01-12;CHF;CHF;1.08430288;ECB
2022-01-12;CNY;CNY;0.1570897636;ECB
2022-01-12;CZK;CZK;0.0465544773;ECB
2022-01-12;DKK;DKK;0.1527938291;ECB
2022-01-12;EUR;EUR;1.137;ECB
2022-01-12;GBP;GBP;1.3643235979;ECB
2022-01-12;HKD;HKD;0.1282861334;ECB
2022-01-12;HRK;HRK;0.1511164274;ECB
2022-01-12;HUF;HUF;0.0031939997;ECB
2022-01-12;IDR;IDR;0.000069772;ECB
2022-01-12;ILS;ILS;0.3211320115;ECB
2022-01-12;INR;INR;0.0135311234;ECB
2022-01-12;ISK;ISK;0.0077346939;ECB
2022-01-12;JPY;JPY;0.0086668191;ECB
2022-01-12;KRW;KRW;0.0008401871;ECB
2022-01-12;LAK;Lao Kip;0.000088701007;XE
2022-01-12;MXN;MXN;0.0490399048;ECB
2022-01-12;MYR;MYR;0.2388906398;ECB
2022-01-12;NGN;Nigerian Naira;0.002415813109;XE
2022-01-12;NOK;NOK;0.1145361136;ECB
2022-01-12;NZD;NZD;0.6777943368;ECB
2022-01-12;PHP;PHP;0.0195764463;ECB
2022-01-12;PLN;PLN;0.2506669018;ECB
2022-01-12;RON;RON;0.2299152731;ECB
2022-01-12;RUB;RUB;0.0134149953;ECB
2022-01-12;SEK;SEK;0.1107755261;ECB
2022-01-12;SGD;SGD;0.7403307722;ECB
2022-01-12;THB;THB;0.029971531;ECB
2022-01-12;TRX;Tron;14.692270396544;YAHOO
2022-01-12;TRY;TRY;0.0729210759;ECB
2022-01-12;UGX;Ugandan Shilling;0.000283667694;XE
2022-01-12;USD;USD;1.0;ECB
2022-01-12;UST;USDT;1.0;CUST
2022-01-12;VND;Vietnamese Dong;0.000044144572;XE
2022-01-12;XBT;Bitcoin;43605.475103453988;XE
2022-01-12;ZAR;ZAR;0.0647328418;ECB
2022-01-13;AUD;AUD;0.729709084;ECB
2022-01-13;BGN;BGN;0.5861028735;ECB
2022-01-13;BRL;BRL;0.1804685286;ECB
2022-01-13;CAD;CAD;0.8013842282;ECB
2022-01-13;CHF;CHF;1.096622979;ECB
2022-01-13;CNY;CNY;0.1572147628;ECB
2022-01-13;CZK;CZK;0.0468681004;ECB
2022-01-13;DKK;DKK;0.1540539451;ECB
2022-01-13;EUR;EUR;1.1463;ECB
2022-01-13;GBP;GBP;1.3720749297;ECB
2022-01-13;HKD;HKD;0.1283808756;ECB
2022-01-13;HRK;HRK;0.1524294567;ECB
2022-01-13;HUF;HUF;0.0032268326;ECB
2022-01-13;IDR;IDR;0.0000699859;ECB
2022-01-13;ILS;ILS;0.3216510466;ECB
2022-01-13;INR;INR;0.0135309324;ECB
2022-01-13;ISK;ISK;0.0077979592;ECB
2022-01-13;JPY;JPY;0.0087517178;ECB
2022-01-13;KRW;KRW;0.0008433389;ECB
2022-01-13;LAK;Lao Kip;0.000088662759;XE
2022-01-13;MXN;MXN;0.0490093803;ECB
2022-01-13;MYR;MYR;0.2394360313;ECB
2022-01-13;NGN;Nigerian Naira;0.00241488988;XE
2022-01-13;NOK;NOK;0.1153997161;ECB
2022-01-13;NZD;NZD;0.6873950588;ECB
2022-01-13;PHP;PHP;0.0195707847;ECB
2022-01-13;PLN;PLN;0.2527060691;ECB
2022-01-13;RON;RON;0.2318567961;ECB
2022-01-13;RUB;RUB;0.013236262;ECB
2022-01-13;SEK;SEK;0.1119652276;ECB
2022-01-13;SGD;SGD;0.743047903;ECB
2022-01-13;THB;THB;0.030102416;ECB
2022-01-13;TRX;Tron;15.089101142245;YAHOO
2022-01-13;TRY;TRY;0.0736015513;ECB
2022-01-13;UGX;Ugandan Shilling;0.000283466912;XE
2022-01-13;USD;USD;1.0;ECB
2022-01-13;UST;USDT;1.0;CUST
2022-01-13;VND;Vietnamese Dong;0.000043841001;XE
2022-01-13;XBT;Bitcoin;43317.421400538871;XE
2022-01-13;ZAR;ZAR;0.0649899933;ECB
2022-01-14;AUD;AUD;0.7243561349;ECB
2022-01-14;BGN;BGN;0.5852847939;ECB
2022-01-14;BRL;BRL;0.180663184;ECB
2022-01-14;CAD;CAD;0.7988136776;ECB
2022-01-14;CHF;CHF;1.0976124269;ECB
2022-01-14;CNY;CNY;0.1573946761;ECB
2022-01-14;CZK;CZK;0.0467358021;ECB
2022-01-14;DKK;DKK;0.1538285806;ECB
2022-01-14;EUR;EUR;1.1447;ECB
2022-01-14;GBP;GBP;1.3707668726;ECB
2022-01-14;HKD;HKD;0.1284462348;ECB
2022-01-14;HRK;HRK;0.1522106243;ECB
2022-01-14;HUF;HUF;0.0032145465;ECB
2022-01-14;IDR;IDR;0.0000698463;ECB
2022-01-14;ILS;ILS;0.3218613806;ECB
2022-01-14;INR;INR;0.0134758578;ECB
2022-01-14;ISK;ISK;0.0077870748;ECB
2022-01-14;JPY;JPY;0.0087938849;ECB
2022-01-14;KRW;KRW;0.0008409059;ECB
2022-01-14;LAK;Lao Kip;0.000088661272;XE
2022-01-14;MXN;MXN;0.0491954754;ECB
2022-01-14;MYR;MYR;0.2393217788;ECB
2022-01-14;NGN;Nigerian Naira;0.002413761047;XE
2022-01-14;NOK;NOK;0.114627039;ECB
2022-01-14;NZD;NZD;0.6836070469;ECB
2022-01-14;PHP;PHP;0.0194918862;ECB
2022-01-14;PLN;PLN;0.2520588365;ECB
2022-01-14;RON;RON;0.2315846972;ECB
2022-01-14;RUB;RUB;0.0130077919;ECB
2022-01-14;SEK;SEK;0.1114779323;ECB
2022-01-14;SGD;SGD;0.7424438967;ECB
2022-01-14;THB;THB;0.0300975469;ECB
2022-01-14;TRX;Tron;14.778470723849;YAHOO
2022-01-14;TRY;TRY;0.0737298397;ECB
2022-01-14;UGX;Ugandan Shilling;0.000283808187;XE
2022-01-14;USD;USD;1.0;ECB
2022-01-14;UST;USDT;1.0;CUST
2022-01-14;VND;Vietnamese Dong;0.00004409399;XE
2022-01-14;XBT;Bitcoin;43176.960773731138;XE
2022-01-14;ZAR;ZAR;0.0650238862;ECB
2022-01-15;AUD;AUD;0.7243561349;ECB
2022-01-15;BGN;BGN;0.5852847939;ECB
2022-01-15;BRL;BRL;0.180663184;ECB
2022-01-15;CAD;CAD;0.7988136776;ECB
2022-01-15;CHF;CHF;1.0976124269;ECB
2022-01-15;CNY;CNY;0.1573946761;ECB
2022-01-15;CZK;CZK;0.0467358021;ECB
2022-01-15;DKK;DKK;0.1538285806;ECB
2022-01-15;EUR;EUR;1.1447;ECB
2022-01-15;GBP;GBP;1.3707668726;ECB
2022-01-15;HKD;HKD;0.1284462348;ECB
2022-01-15;HRK;HRK;0.1522106243;ECB
2022-01-15;HUF;HUF;0.0032145465;ECB
2022-01-15;IDR;IDR;0.0000698463;ECB
2022-01-15;ILS;ILS;0.3218613806;ECB
2022-01-15;INR;INR;0.0134758578;ECB
2022-01-15;ISK;ISK;0.0077870748;ECB
2022-01-15;JPY;JPY;0.0087938849;ECB
2022-01-15;KRW;KRW;0.0008409059;ECB
2022-01-15;LAK;Lao Kip;0.000088771803;XE
2022-01-15;MXN;MXN;0.0491954754;ECB
2022-01-15;MYR;MYR;0.2393217788;ECB
2022-01-15;NGN;Nigerian Naira;0.002413880826;XE
2022-01-15;NOK;NOK;0.114627039;ECB
2022-01-15;NZD;NZD;0.6836070469;ECB
2022-01-15;PHP;PHP;0.0194918862;ECB
2022-01-15;PLN;PLN;0.2520588365;ECB
2022-01-15;RON;RON;0.2315846972;ECB
2022-01-15;RUB;RUB;0.0130077919;ECB
2022-01-15;SEK;SEK;0.1114779323;ECB
2022-01-15;SGD;SGD;0.7424438967;ECB
2022-01-15;THB;THB;0.0300975469;ECB
2022-01-15;TRX;Tron;14.589169000934;YAHOO
2022-01-15;TRY;TRY;0.0737298397;ECB
2022-01-15;UGX;Ugandan Shilling;0.000283642476;XE
2022-01-15;USD;USD;1.0;ECB
2022-01-15;UST;USDT;1.0;CUST
2022-01-15;VND;Vietnamese Dong;0.000043954181;XE
2022-01-15;XBT;Bitcoin;43382.442257969356;XE
2022-01-15;ZAR;ZAR;0.0650238862;ECB
2022-01-16;AUD;AUD;0.7243561349;ECB
2022-01-16;BGN;BGN;0.5852847939;ECB
2022-01-16;BRL;BRL;0.180663184;ECB
2022-01-16;CAD;CAD;0.7988136776;ECB
2022-01-16;CHF;CHF;1.0976124269;ECB
2022-01-16;CNY;CNY;0.1573946761;ECB
2022-01-16;CZK;CZK;0.0467358021;ECB
2022-01-16;DKK;DKK;0.1538285806;ECB
2022-01-16;EUR;EUR;1.1447;ECB
2022-01-16;GBP;GBP;1.3707668726;ECB
2022-01-16;HKD;HKD;0.1284462348;ECB
2022-01-16;HRK;HRK;0.1522106243;ECB
2022-01-16;HUF;HUF;0.0032145465;ECB
2022-01-16;IDR;IDR;0.0000698463;ECB
2022-01-16;ILS;ILS;0.3218613806;ECB
2022-01-16;INR;INR;0.0134758578;ECB
2022-01-16;ISK;ISK;0.0077870748;ECB
2022-01-16;JPY;JPY;0.0087938849;ECB
2022-01-16;KRW;KRW;0.0008409059;ECB
2022-01-16;LAK;Lao Kip;0.000088779346;XE
2022-01-16;MXN;MXN;0.0491954754;ECB
2022-01-16;MYR;MYR;0.2393217788;ECB
2022-01-16;NGN;Nigerian Naira;0.002413886063;XE
2022-01-16;NOK;NOK;0.114627039;ECB
2022-01-16;NZD;NZD;0.6836070469;ECB
2022-01-16;PHP;PHP;0.0194918862;ECB
2022-01-16;PLN;PLN;0.2520588365;ECB
2022-01-16;RON;RON;0.2315846972;ECB
2022-01-16;RUB;RUB;0.0130077919;ECB
2022-01-16;SEK;SEK;0.1114779323;ECB
2022-01-16;SGD;SGD;0.7424438967;ECB
2022-01-16;THB;THB;0.0300975469;ECB
2022-01-16;TRX;Tron;14.311679761854;YAHOO
2022-01-16;TRY;TRY;0.0737298397;ECB
2022-01-16;UGX;Ugandan Shilling;0.000283639843;XE
2022-01-16;USD;USD;1.0;ECB
2022-01-16;UST;USDT;1.0;CUST
2022-01-16;VND;Vietnamese Dong;0.000043950131;XE
2022-01-16;XBT;Bitcoin;43337.132555287346;XE
2022-01-16;ZAR;ZAR;0.0650238862;ECB
2022-01-17;AUD;AUD;0.7212067548;ECB
2022-01-17;BGN;BGN;0.5830350752;ECB
2022-01-17;BRL;BRL;0.1815533053;ECB
2022-01-17;CAD;CAD;0.7981381676;ECB
2022-01-17;CHF;CHF;1.0933934222;ECB
2022-01-17;CNY;CNY;0.1574956493;ECB
2022-01-17;CZK;CZK;0.0466056321;ECB
2022-01-17;DKK;DKK;0.1532311165;ECB
2022-01-17;EUR;EUR;1.1403;ECB
2022-01-17;GBP;GBP;1.3644358824;ECB
2022-01-17;HKD;HKD;0.128348566;ECB
2022-01-17;HRK;HRK;0.1514845566;ECB
2022-01-17;HUF;HUF;0.0032022803;ECB
2022-01-17;IDR;IDR;0.0000697955;ECB
2022-01-17;ILS;ILS;0.3214013924;ECB
2022-01-17;INR;INR;0.0134581226;ECB
2022-01-17;ISK;ISK;0.0077677112;ECB
2022-01-17;JPY;JPY;0.0087285671;ECB
2022-01-17;KRW;KRW;0.0008385237;ECB
2022-01-17;LAK;Lao Kip;0.000088351528;XE
2022-01-17;MXN;MXN;0.0491718449;ECB
2022-01-17;MYR;MYR;0.2390365588;ECB
2022-01-17;NGN;Nigerian Naira;0.00241382301;XE
2022-01-17;NOK;NOK;0.1144615199;ECB
2022-01-17;NZD;NZD;0.6801670146;ECB
2022-01-17;PHP;PHP;0.0194936406;ECB
2022-01-17;PLN;PLN;0.2519665901;ECB
2022-01-17;RON;RON;0.2306292094;ECB
2022-01-17;RUB;RUB;0.0130482992;ECB
2022-01-17;SEK;SEK;0.1106550218;ECB
2022-01-17;SGD;SGD;0.7417067777;ECB
2022-01-17;THB;THB;0.0301978232;ECB
2022-01-17;TRX;Tron;14.125889931066;YAHOO
2022-01-17;TRY;TRY;0.0746479703;ECB
2022-01-17;UGX;Ugandan Shilling;0.000283749421;XE
2022-01-17;USD;USD;1.0;ECB
2022-01-17;UST;USDT;1.0;CUST
2022-01-17;VND;Vietnamese Dong;0.000043967796;XE
2022-01-17;XBT;Bitcoin;42356.010741484322;XE
2022-01-17;ZAR;ZAR;0.0647860917;ECB
2022-01-18;AUD;AUD;0.7179309038;ECB
2022-01-18;BGN;BGN;0.5811943962;ECB
2022-01-18;BRL;BRL;0.1810118318;ECB
2022-01-18;CAD;CAD;0.7989176272;ECB
2022-01-18;CHF;CHF;1.0915114269;ECB
2022-01-18;CNY;CNY;0.1574115106;ECB
2022-01-18;CZK;CZK;0.0465364775;ECB
2022-01-18;DKK;DKK;0.1527309372;ECB
2022-01-18;EUR;EUR;1.1367;ECB
2022-01-18;GBP;GBP;1.3585027428;ECB
2022-01-18;HKD;HKD;0.1283304733;ECB
2022-01-18;HRK;HRK;0.15110668;ECB
2022-01-18;HUF;HUF;0.0031840336;ECB
2022-01-18;IDR;IDR;0.0000696565;ECB
2022-01-18;ILS;ILS;0.3196838878;ECB
2022-01-18;INR;INR;0.0134024265;ECB
2022-01-18;ISK;ISK;0.0077856164;ECB
2022-01-18;JPY;JPY;0.0087176931;ECB
2022-01-18;KRW;KRW;0.0008386887;ECB
2022-01-18;LAK;Lao Kip;0.000088519236;XE
2022-01-18;MXN;MXN;0.0491136046;ECB
2022-01-18;MYR;MYR;0.2390335198;ECB
2022-01-18;NGN;Nigerian Naira;0.002412500797;XE
2022-01-18;NOK;NOK;0.1140829804;ECB
2022-01-18;NZD;NZD;0.6766877009;ECB
2022-01-18;PHP;PHP;0.0194131812;ECB
2022-01-18;PLN;PLN;0.2511489174;ECB
2022-01-18;RON;RON;0.2298732027;ECB
2022-01-18;RUB;RUB;0.0131058139;ECB
2022-01-18;SEK;SEK;0.1101613607;ECB
2022-01-18;SGD;SGD;0.7405694182;ECB
2022-01-18;THB;THB;0.0302032682;ECB
2022-01-18;TRX;Tron;14.601737606775;YAHOO
2022-01-18;TRY;TRY;0.0735980628;ECB
2022-01-18;UGX;Ugandan Shilling;0.000283688309;XE
2022-01-18;USD;USD;1.0;ECB
2022-01-18;UST;USDT;1.0;CUST
2022-01-18;VND;Vietnamese Dong;0.000043912953;XE
2022-01-18;XBT;Bitcoin;41670.139178264857;XE
2022-01-18;ZAR;ZAR;0.0648068963;ECB
2022-01-19;AUD;AUD;0.7221974664;ECB
2022-01-19;BGN;BGN;0.5800695368;ECB
2022-01-19;BRL;BRL;0.1810651643;ECB
2022-01-19;CAD;CAD;0.8021069005;ECB
2022-01-19;CHF;CHF;1.0926514495;ECB
2022-01-19;CNY;CNY;0.1575628793;ECB
2022-01-19;CZK;CZK;0.0466622794;ECB
2022-01-19;DKK;DKK;0.1524476276;ECB
2022-01-19;EUR;EUR;1.1345;ECB
2022-01-19;GBP;GBP;1.3641063871;ECB
2022-01-19;HKD;HKD;0.1283487193;ECB
2022-01-19;HRK;HRK;0.1507881656;ECB
2022-01-19;HUF;HUF;0.0031878723;ECB
2022-01-19;IDR;IDR;0.0000696706;ECB
2022-01-19;ILS;ILS;0.3193166146;ECB
2022-01-19;INR;INR;0.0134397934;ECB
2022-01-19;ISK;ISK;0.0078133609;ECB
2022-01-19;JPY;JPY;0.0087363314;ECB
2022-01-19;KRW;KRW;0.0008421795;ECB
2022-01-19;LAK;Lao Kip;0.000088447156;XE
2022-01-19;MXN;MXN;0.0491291432;ECB
2022-01-19;MYR;MYR;0.2384906454;ECB
2022-01-19;NGN;Nigerian Naira;0.002411576333;XE
2022-01-19;NOK;NOK;0.1141715643;ECB
2022-01-19;NZD;NZD;0.6799928075;ECB
2022-01-19;PHP;PHP;0.019416728;ECB
2022-01-19;PLN;PLN;0.2508346415;ECB
2022-01-19;RON;RON;0.2294282999;ECB
2022-01-19;RUB;RUB;0.0131186401;ECB
2022-01-19;SEK;SEK;0.1096898325;ECB
2022-01-19;SGD;SGD;0.7418426731;ECB
2022-01-19;THB;THB;0.0302799797;ECB
2022-01-19;TRX;Tron;14.433971796019;YAHOO
2022-01-19;TRY;TRY;0.0735699417;ECB
2022-01-19;UGX;Ugandan Shilling;0.000283704446;XE
2022-01-19;USD;USD;1.0;ECB
2022-01-19;UST;USDT;1.0;CUST
2022-01-19;VND;Vietnamese Dong;0.000044005221;XE
2022-01-19;XBT;Bitcoin;41956.164199644212;XE
2022-01-19;ZAR;ZAR;0.0652427698;ECB
